"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Palestine (State of)","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2013",55.952,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palestine (State of)","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2012",58.065,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palestine (State of)","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2012",58.771,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palestine (State of)","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2012",54.689,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palestine (State of)","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2011",55.706,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palestine (State of)","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2011",56.193,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palestine (State of)","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2011",53.381,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palestine (State of)","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2010",56.742,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palestine (State of)","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2010",57.838,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palestine (State of)","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2010",51.411,,,"Repository: ILO-STATISTICS - Micro data processing"
"Romania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2024",2.206,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Romania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2024",1.885,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Romania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2024",2.63,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Romania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Total","2023",2.55,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Romania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Male","2023",1.773,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Romania","HIES - EU Statistics on Income and Living Conditions","Informal employment rate by sex (%)","Female","2023",3.597,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2024",19.327,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2024",19.817,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2024",18.816,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2023",17.184,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2023",18.342,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2023",15.971,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2022",17.489,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2022",18.855,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2022",16.05,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2021",19.161,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2021",20.621,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2021",17.613,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2020",18.75,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2020",20.288,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2020",17.13,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2019",19.278,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2019",20.808,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2019",17.665,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2018",18.99,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2018",20.513,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2018",17.38,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2017",18.673,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2017",20.295,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2017",16.956,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2016",19.296,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2016",21.001,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2016",17.492,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2015",18.93,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2015",20.586,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2015",17.18,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2014",18.519,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2014",20.098,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2014",16.863,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2013",18.224,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2013",19.715,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2013",16.663,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2012",17.368,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2012",18.709,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2012",15.972,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2011",16.482,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2011",17.817,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2011",15.1,,,"Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2010",14.773,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2010",16.254,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Russian Federation","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2010",13.239,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2024",84.269,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2024",82.171,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2024",86.668,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2023",86.777,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2023",84.786,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2023",88.988,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2022",86.774,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2022",84.648,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2022",89.152,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2021",87.137,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2021",85.397,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2021",89.102,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2020",85.85,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2020",83.536,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2020",88.427,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2019",83.239,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2019",80.119,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2019",86.806,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2018",83.817,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2018",80.388,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2018",87.608,,,"Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2017",84.191,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2017",80.708,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Rwanda","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2017",87.992,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Informal employment rate by sex (%)","Total","2022",94.225,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Informal employment rate by sex (%)","Male","2022",94.652,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Informal employment rate by sex (%)","Female","2022",92.259,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Informal employment rate by sex (%)","Total","2011",86.97,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Informal employment rate by sex (%)","Male","2011",87.986,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sudan","LFS - Labor Market Panel Survey","Informal employment rate by sex (%)","Female","2011",83.597,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Total","2024",89.215,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Male","2024",87.549,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Female","2024",92.332,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Total","2023",92.725,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Male","2023",91.769,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Female","2023",94.419,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Total","2022",89.957,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Male","2022",89.009,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Female","2022",91.713,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Total","2019",90.177,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Male","2019",89.246,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Female","2019",91.718,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Total","2017",91.635,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Male","2017",89.904,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Female","2017",93.876,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Total","2016",86.953,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Male","2016",85.608,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Female","2016",88.79,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Total","2015",91.517,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Male","2015",90.248,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","LFS - National Employment Survey","Informal employment rate by sex (%)","Female","2015",93.406,,,"Repository: ILO-STATISTICS - Micro data processing"
"Senegal","HS - Survey To Monitor Poverty","Informal employment rate by sex (%)","Total","2011",94.188,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","HS - Survey To Monitor Poverty","Informal employment rate by sex (%)","Male","2011",92.349,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Senegal","HS - Survey To Monitor Poverty","Informal employment rate by sex (%)","Female","2011",96.478,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Informal employment rate by sex (%)","Total","2018",93.11,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Informal employment rate by sex (%)","Male","2018",89.276,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sierra Leone","HS - Integrated Household Survey","Informal employment rate by sex (%)","Female","2018",96.629,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Total","2024",63.946,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Male","2024",62.755,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Female","2024",65.568,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Total","2023",66.462,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Male","2023",64.232,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Female","2023",69.397,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Total","2022",67.439,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Male","2022",65.754,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Female","2022",69.763,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Total","2021",68.98,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Male","2021",67.69,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Female","2021",70.788,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Total","2020",68.688,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Male","2020",66.329,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Female","2020",72.044,,,"Repository: ILO-STATISTICS - Micro data processing"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Total","2019",69.11,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Male","2019",66.957,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Female","2019",72.153,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Total","2018",68.472,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Male","2018",67.117,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Female","2018",70.391,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Total","2017",70.152,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Male","2017",68.174,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Female","2017",72.941,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Total","2016",69.434,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Male","2016",67.026,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Female","2016",72.749,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Total","2015",69.041,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Male","2015",68.182,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Female","2015",70.25,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Total","2014",69.322,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Male","2014",67.978,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Informal employment rate by sex (%)","Female","2014",71.143,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Somalia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2019",81.935,,,"Repository: ILO-STATISTICS - Micro data processing"
"Somalia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2019",80.713,,,"Repository: ILO-STATISTICS - Micro data processing"
"Somalia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2019",84.649,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2024",17.808,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2024",16.4,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2024",19.462,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2023",17.837,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2023",16.621,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2023",19.284,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2022",17.878,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2022",16.455,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2022",19.6,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2021",17.985,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2021",16.998,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2021",19.208,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2020",16.986,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2020",16.274,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2020",17.878,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2019",18.68,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2019",18.436,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2019",18.988,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2018",19.806,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2018",19.127,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2018",20.674,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2017",21.648,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2017",20.638,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2017",22.932,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2016",23.338,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2016",22.3,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2016",24.677,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2015",22.197,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2015",21.436,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2015",23.204,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Total","2014",23.124,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Male","2014",22.388,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Informal employment rate by sex (%)","Female","2014",24.098,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
