"ref_area.label","source.label","indicator.label","sex.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"El Salvador","HS - Multi-purpose Household Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2012",26.025,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2012",12.28,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2012",39.624,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2011",25.91,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2011",12.882,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2011",38.983,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2010",27.214,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2010",13.594,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2010",40.088,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"El Salvador","HS - Multi-purpose Household Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2009",28.93,,,
"El Salvador","HS - Multi-purpose Household Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2009",15.45,,,
"El Salvador","HS - Multi-purpose Household Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2009",41.73,,,
"Somalia","HIES - Integrated Household Budget Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2022",50.951,,,"Repository: ILO-STATISTICS - Micro data processing"
"Somalia","HIES - Integrated Household Budget Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2022",42.073,,,"Repository: ILO-STATISTICS - Micro data processing"
"Somalia","HIES - Integrated Household Budget Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2022",58.305,,,"Repository: ILO-STATISTICS - Micro data processing"
"Somalia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2019",43.734,,,"Repository: ILO-STATISTICS - Micro data processing"
"Somalia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2019",37.23,,,"Repository: ILO-STATISTICS - Micro data processing"
"Somalia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2019",49.728,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2024",12.598,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2024",12.697,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2024",12.493,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2023",12.397,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2023",12.626,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2023",12.157,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2022",13.231,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2022",13.281,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2022",13.178,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2021",16.714,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2021",16.631,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2021",16.801,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2020",16.177,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2020",17.198,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2020",15.093,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2019",15.663,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2019",15.17,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2019",16.186,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2018",16.98,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2018",16.48,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2018",17.51,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2017",17.582,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2017",17.511,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2017",17.659,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2016",18.076,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2016",17.511,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2016",18.674,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2015",20.363,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2015",20.645,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2015",20.065,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2014",20.997,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2014",21.497,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2014",20.469,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2013",19.787,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2013",19.773,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2013",19.802,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2012",21.651,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2012",22.027,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2012",21.231,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2011",21.597,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2011",23.035,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2011",19.993,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2010",21.204,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2010",22.813,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2010",19.453,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2009",21.615,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2009",21.575,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2009",21.658,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2008",20.318,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2008",19.395,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2008",21.294,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Serbia","HIES - Living Standards Measurement Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2007",18.746,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","HIES - Living Standards Measurement Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2007",19.305,,,"Repository: ILO-STATISTICS - Micro data processing"
"Serbia","HIES - Living Standards Measurement Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2007",18.19,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Sudan","PC - Population and Housing Census","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2008",29.061,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Sudan","PC - Population and Housing Census","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2008",25.725,,,"Repository: ILO-STATISTICS - Micro data processing"
"South Sudan","PC - Population and Housing Census","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2008",32.283,,,"Repository: ILO-STATISTICS - Micro data processing"
"Sao Tome and Principe","HIES - Household Budget Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2017",43.795,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old"
"Sao Tome and Principe","HIES - Household Budget Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2017",41.34,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old"
"Sao Tome and Principe","HIES - Household Budget Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2017",46.206,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Less than or equal to 9 years old"
"Suriname","HIES - Survey on Living Conditions","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2016",18.193,,,"Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HIES - Survey on Living Conditions","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2016",14.727,,,"Repository: ILO-STATISTICS - Micro data processing"
"Suriname","HIES - Survey on Living Conditions","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2016",21.849,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2024",8.75,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2024",8.853,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2024",8.641,,,"Repository: Eurostat special tabulation"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2023",9.166,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2023",10.24,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2023",8.044,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2022",9.995,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2022",10.387,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2022",9.584,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2021",11.075,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2021",10.682,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2021",11.487,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2020",10.748,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2020",9.773,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2020",11.775,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2019",10.479,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2019",9.221,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2019",11.802,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2018",10.405,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2018",8.572,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2018",12.331,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2017",12.326,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2017",10.673,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2017",14.062,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2016",12.688,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2016",11.271,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2016",14.172,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2015",13.973,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2015",13.582,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2015",14.383,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2014",14.071,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2014",13.767,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2014",14.39,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2013",14.256,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2013",14.505,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2013",13.997,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2012",14.371,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2012",14.805,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2012",13.919,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2011",14.31,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2011",14.165,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2011",14.462,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2010",14.569,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2010",14.037,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2010",15.124,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2009",12.96,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2009",12.603,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2009",13.333,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2008",11.432,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2008",9.795,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2008",13.137,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2007",11.634,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2007",10.02,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2007",13.318,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2006",13.92,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2006",12.156,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2006",15.762,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2005",16.861,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2005",15.424,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2005",18.358,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2004",19.445,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2004",18.906,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2004",20.006,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2003",19.967,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2003",19.951,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2003",19.984,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2002",23.524,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2002",23.82,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovakia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2002",23.216,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2024",7.125,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2024",7.59,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2024",6.582,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2023",7.27,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2023",7.082,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2023",7.484,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2022",8.234,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2022",7.48,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2022",9.07,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2021",6.597,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2021",6.802,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2021",6.371,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2020",7.683,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2020",6.929,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Female","2020",8.533,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Total","2019",7.029,,,"Repository: ILO-STATISTICS - Micro data processing"
"Slovenia","LFS - Labour Force Survey","Share of youth not in employment, education or training (NEET) by sex (%)","Male","2019",6.047,,,"Repository: ILO-STATISTICS - Micro data processing"
